Lane 0;Lane 1;Lane 2;Lane 3;;;;;;;;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
98.80571212;-0.814734849;199.9993414;98.98922726;;;00000000;;;00;00;;;;;
73.75592493;86.60262009;199.9875361;-16.45179021;;;00000000;;;00;00;;;;;
199.9998814;49.38234103;76.14868988;-15.12458855;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
-1.465816695;87.32439768;73.87452201;199.9999887;;;00000000;;;00;00;;;;;
92.78684204;-13.30270638;21.614068;199.8958761;;;00000000;;;00;00;;;;;
49.47501181;49.49998713;199.5717854;-6.347501797;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
199.9999976;98.99608519;98.99830934;-0.030007395;;;00000000;;;00;00;;;;;
199.9999924;92.86367501;-8.221455111;86.45722703;;;00000000;;;00;00;;;;;
199.9993657;-6.343385418;97.94418069;95.65623375;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
199.9953866;49.10820148;95.89725594;-1.078846244;;;00000000;;;00;00;;;;;
37.74164953;199.9990343;80.34975372;-18.8073325;;;00000000;;;00;00;;;;;
0;31.66333294;199.9525364;-32.86301138;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
97.73952633;199.9972836;95.45845922;-5.565163141;;;00000000;;;00;00;;;;;
0;0;196.8617411;-25.5859375;;;00000000;;;00;00;;;;;
199.8907257;49.47324363;-25.00675413;49.44656061;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
